"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2025-04-23",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","33",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Stated excellent condition yet the phone has scratches all around the outer sides and around the screen.","RNPYISUKUUUOX","https://m.media-amazon.com/images/I/61DT3-9WeUL._SY88.jpg","https://m.media-amazon.com/images/I/61T08l35JWL._SY88.jpg","https://m.media-amazon.com/images/I/61lvmHM4RVL._SY88.jpg","https://m.media-amazon.com/images/I/61s7rgZCu7L._SY88.jpg",,,,,,,,,"Too many scratches","https://www.amazon.com/gp/customer-reviews/RNPYISUKUUUOX","Reviewed in the United States on April 23, 2025","3610","150",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2024-12-14",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","34",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","While I love color and the phone, the screen on this phone doesn’t fit seamlessly. It protrudes out of the phone. So the day I received the phone I went to grab a screen protector and when I pulled it out of the pocket of my hoodie, it already had a chip in it and the only other thing in my pocket was my vape. Additionally, the screen protector doesn’t fit the screen either. Just make sure to get a case and screen protector BEFORE you use it or leave the Ouse at all.","RT4Z774B301U0",,,,,,,,,,,,,"Screen isn’t original screen","https://www.amazon.com/gp/customer-reviews/RT4Z774B301U0","Reviewed in the United States on December 14, 2024","3610","150",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","256GB"
"United States",,"2025-03-20",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","35",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Empaque no muy convincente el teléfono todo bien sólo que si tiene muchos rayones en la pantalla a pesar que era condiciones excelente según descripción!! ,que hubiese pasado si sería bueno o de menor condición de detalles creo mucho peor no?","R154RS6X4DDCP5",,,,,,,,,,,,,"Más o menos podría mejorar y ofrecer ya fotos del producto y rayones visibles fotos","https://www.amazon.com/gp/customer-reviews/R154RS6X4DDCP5","Reviewed in the United States on March 20, 2025","3610","150",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","128GB"
"United States",,"2025-05-05",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","36",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone is a nice phone but it is peeling.","R1WBWHD0ESE3RK",,,,,,,,,,,,,"Nice phone","https://www.amazon.com/gp/customer-reviews/R1WBWHD0ESE3RK","Reviewed in the United States on May 5, 2025","3610","150",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","128GB"
"United States",,"2024-09-09",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","37",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I was very worried about buying a good iphone used but for the most part this phone has been good. It was factory reset and easy to get started with and setting up. The only problems I have found is the button on the left for turning to do not disturb...slips. It is not a full set and often times it glitches between ring and no ring or does not fully engage to one or the other. Another minor issue I have found is the volume does not turn up as high as it should. This does cause some issues with hearing calls but for the most part I have been able to make it work good enough. All this being said, I think it was safe buying used but was still qutie expensive considering it does having some function issues. I wouldnt buy again if I knew.","RSZ493SFKMMWC",,,,,,,,,,,,"2","Good Phone but some issues","https://www.amazon.com/gp/customer-reviews/RSZ493SFKMMWC","Reviewed in the United States on September 9, 2024","3610","150",,,"Service Provider: T-Mobile, Color: Deep Purple, Size: 128GB","B0BN96CCM6","Service Provider","T-Mobile","Color","Deep Purple","Size","128GB"
"United States",,"2025-01-21",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","38",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Got the phone charged, it for hrs and wouldn’t turn on. Then let it charge overnight, still no luck. So I was going to return it but in a final effort I put it on the charger yesterday morning and when I woke up this morning(so 24hrs on charger) it finally turned on and has been working very well so far. Hopefully it just needed a good charge and I have no more issues with it. I’ll update this review if I end up having any more issues.","R1OFCO1N1V3J",,,,,,,,,,,,,"Phone wouldn’t turn on for days","https://www.amazon.com/gp/customer-reviews/R1OFCO1N1V3J","Reviewed in the United States on January 21, 2025","3610","150",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 512GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","512GB"
"United States",,"2025-05-08",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","39",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","It’s nice but the screen cracks very easily","R2TO26GJIYCBT",,,,,,,,,,,,,"It’s okay","https://www.amazon.com/gp/customer-reviews/R2TO26GJIYCBT","Reviewed in the United States on May 8, 2025","3610","150",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-03-10",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","40",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Everything other than the cameras work great. Both the front facing camera and the regular cameras function very blurry, which wasn’t noted in the product description.","REUODS7M5GXTI",,,,,,,,,,,,,"Great, minus the cameras.","https://www.amazon.com/gp/customer-reviews/REUODS7M5GXTI","Reviewed in the United States on March 10, 2025","3610","150",,,"Service Provider: Unlocked, Color: Silver, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Silver","Size","128GB"
"United States",,"2025-03-20",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","41",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The battery isn’t that good with some scratches and they said it’s in excellent condition","R2M92I4KUT8LCN",,,,,,,,,,,,,"Not that good","https://www.amazon.com/gp/customer-reviews/R2M92I4KUT8LCN","Reviewed in the United States on March 20, 2025","3610","150",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-02-27",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","42",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","i’ve been using this phone for a while now, absolutely love it. one flaw was maybe the packaging could’ve been better. i took it out and during the process realized the corner was cracked. instead of returning i was gonna get the apple care replacement.","R341AKNAH5ITJR",,,,,,,,,,,,,"one flaw","https://www.amazon.com/gp/customer-reviews/R341AKNAH5ITJR","Reviewed in the United States on February 27, 2025","3610","150",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 512GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","512GB"
"United States",,"2025-03-12",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","43",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Chose Amazon resale as seller for a like new iPhone 14 Pro in black. It came with no scratches but the battery capacity is at 85% which is not like new in my opinion.","R1API0VBG6KCMQ",,,,,,,,,,,,,"Lower battery capacity","https://www.amazon.com/gp/customer-reviews/R1API0VBG6KCMQ","Reviewed in the United States on March 12, 2025","3610","150",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-04-05",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","44",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Some small chips and a Bluetooth issue but still a good price","R24V6KEKU58FHG",,,,,,,,,,,,,"Used phone","https://www.amazon.com/gp/customer-reviews/R24V6KEKU58FHG","Reviewed in the United States on April 5, 2025","3610","150",,,"Service Provider: AT&amp;T, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","AT&amp;T","Color","Space Black","Size","256GB"
"United States",,"2025-03-23",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","45",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Me salió mal el micrófono del celular, pero devolverlo es más el problema que el del celular.... Revisar aun mejor esos equipos","R3VYHEB8Y0IF9M",,,,,,,,,,,,,"Si quiere celular celular asegúrate que sea mejor nuevo...","https://www.amazon.com/gp/customer-reviews/R3VYHEB8Y0IF9M","Reviewed in the United States on March 23, 2025","3610","150",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-04-11",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","46",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Detalles de golpe (picado) de un lade del celu","RKC4ZZMHOQBCR",,,,,,,,,,,,,"Tendria q estar mejor por ser modelo nuevo","https://www.amazon.com/gp/customer-reviews/RKC4ZZMHOQBCR","Reviewed in the United States on April 11, 2025","3610","150",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-03-27",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","47",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Bought the excellent option, came only with 86% of battery.","R2RP6JSWUJ2XOK",,,,,,,,,,,,,"Low Battery Percent","https://www.amazon.com/gp/customer-reviews/R2RP6JSWUJ2XOK","Reviewed in the United States on March 27, 2025","3610","150",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 512GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","512GB"
"United States",,"2024-11-22",,"threeStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","48",,,"B0BN96CCM6","B0BN96CCM6","3","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Bought this iphone 14 pro max in excellent condition. Unboxing the phone was great. Phone looks like new and came with a usb-c to lightning cable. Battery health is at 88% which isn't great but fair. My major issue was after the phone was booted up i was greeted with a message saying the screen is non genuine. When scrolling its a bit lagging no pro motion display. Would have been an excellent purchase if it had a higher battery percentage and the genuine screen.","R14BN5AS729M3R","https://m.media-amazon.com/images/I/71BffLbb1xL._SY88.jpg","https://m.media-amazon.com/images/I/71EOqQW7H0L._SY88.jpg","https://m.media-amazon.com/images/I/71UV80JD4BL._SY88.jpg","https://m.media-amazon.com/images/I/71jdQTCGDeL._SY88.jpg","https://m.media-amazon.com/images/I/81U9J+vHS4L._SY88.jpg",,,,,,,"5","Excellent physical condition but non genuine screen","https://www.amazon.com/gp/customer-reviews/R14BN5AS729M3R","Reviewed in the United States on November 22, 2024","3610","150",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","256GB"
