"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value","variantAttributes/3/key","variantAttributes/3/value"
"United States",,"2024-10-26",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","55",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","When I received it -- straight from the package -- the volume down button was kinda janky. It works, but kind of sticks a little, and it doesn't *feel* like it works. It makes zero audible clicking noise - which I, personally, think the clicking noise is helpful because I can tell I've pressed the button - and I don't feel it click either. However everything else has been just fine. (It also would have been helpful if the box it shipped in was labelled ""Unlocked"", which was how I ordered it, and not ""AT&T"", which was how it was *actually* labelled. However I was able to figure that out.) If thr volume key didn't have issues, I would give this product 5 out of 5.","R2AXPH4YTV4LGO",,,,,,,,,,,"Good, except for a slightly broken volume key","https://www.amazon.com/gp/customer-reviews/R2AXPH4YTV4LGO","Reviewed in the United States on October 26, 2024","31456","1226",,,"Size: 128GB, Color: White, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","128GB","Color","White","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-04-04",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","56",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Bought a purple one, got a blue one thats why 1 star taken","R1L9ZW798LTFR",,,,,,,,,,,"Great phone condition","https://www.amazon.com/gp/customer-reviews/R1L9ZW798LTFR","Reviewed in the United States on April 4, 2025","31456","1226",,,"Size: 64GB, Color: Purple, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","Purple","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2023-08-19",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","57",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Trying to get the most phone for the least money, I got the acceptable version. There are no scratches at all. I'm guessing that it lived in a quality case, upon arrival and inspection I placed it in one right away. The phone works perfectly, I'm a little worried about the battery strength and lasting power. I do play my music constantly so that might be a problem. We will see and I will update but right now I'm extremely happy. Now that I have had the phone for a while I feel ready to give it a more complete review. I'm still very happy that I saved money with the acceptable version. The battery is still a concern as there are times when it does seem to discharge faster than I think that it should, but it has never left me stranded. The front glass seems to have been replaced by a lesser quality glass as I do have issues reading my fingertips sometimes in comparison to previous iPhones. Again this is an inconvenience not a serious problem. Overall I'm really happy with the phone a so glad to have an iPhone again. I really hated the Android's that I have had to use over the last couple of years. I use this this phone with mint moble and I have been very happy with the quality of service and calls from both mint moble and my phone. I have yet to drop a call or not have service where I expect to. I picked this phone because it was the least expensive iPhone with 5g and most of the time I do have 5g strength of service so that has been great.","R45TCWC43TX7U",,,,,,,,,,"2","Great phone so far","https://www.amazon.com/gp/customer-reviews/R45TCWC43TX7U","Reviewed in the United States on August 19, 2023","31456","1226",,,"Size: 128GB, Color: Purple, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","128GB","Color","Purple","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-04-04",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","58",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Just the speaker is a bit low but other wise it works good","R2XB4XNM19V8IK",,,,,,,,,,,"The speaker is a bit low","https://www.amazon.com/gp/customer-reviews/R2XB4XNM19V8IK","Reviewed in the United States on April 4, 2025","31456","1226",,,"Size: 64GB, Color: Red, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","Red","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-01-21",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","59",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","We purchased this for our daughter and it works great and is in great condition. The charger that came with it doesn't work and I was told a new charger couldn't be sent, the phone would have to be returned as well. We didn't want to do that because the phone is fine so we just bought a new charger. We had purchased another iPhone 12 and that one didn't work well and the screen wasn't very responsive to touch so this one is a replacement for the original one. While our daughter was disappointed to have her Christmas gift not working properly the return and refund was a simple process","R3P1N5YFEAY70K",,,,,,,,,,,"Works and looks great","https://www.amazon.com/gp/customer-reviews/R3P1N5YFEAY70K","Reviewed in the United States on January 21, 2025","31456","1226",,,"Size: 128GB, Color: Green, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","128GB","Color","Green","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-01-25",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","60",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I had switched from an old iPhone X to this since its what I can afford, even so, its an old phone. But for an older generation phone its fantastic. The battery is 10 times better than other older phones, but will need to be replaced in a year or so. With apple, old phones are going to be a bit out of date even if its refurbished but its still fantastic if you arent able to drop a thousand bucks on a brand new phone.","R163WQ20EIPY9L",,,,,,,,,,,"Great for an old phone","https://www.amazon.com/gp/customer-reviews/R163WQ20EIPY9L","Reviewed in the United States on January 25, 2025","31456","1226",,,"Size: 128GB, Color: Red, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","128GB","Color","Red","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-02-23",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","61",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","My phone battery was very low when I first took my IPhone 12 out of its box. I had to charge my phone at a local Metro by T-Mobile store. The battery life isn’t that great either. I just activated my phone yesterday and I’m having to charge her after to hours of use. I’ll order a portable IPhone 12 charger. I do like my phone and I love my camera quality.","RT4CY0ECDQSWG",,,,,,,,,,,"First iPhone 12","https://www.amazon.com/gp/customer-reviews/RT4CY0ECDQSWG","Reviewed in the United States on February 23, 2025","31456","1226",,,"Size: 128GB, Color: White, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","128GB","Color","White","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-04-13",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","62",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Audio sound is bit low. And audio sound is not as clear as should be (iPhone).","RX6K1MZ83P9K4",,,,,,,,,,,"Okey.","https://www.amazon.com/gp/customer-reviews/RX6K1MZ83P9K4","Reviewed in the United States on April 13, 2025","31456","1226",,,"Size: 64GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-07-18",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","63",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Refurbished iPhone 12 received in two days to replace lost iPhone 11. Received in excellent condition (...no face scratches) as advertised. Was able to add my old number to the phone (...using tips from Apple Tech Support); then erase all existing Apps & Data on the iPhone 12 (...except for the eSIM!) & then upload my Apps & Data from my old phone using iCloud Backup. Had to log in and re-establish 2FA with a few of the Apps, but no major issues with that, and was back in business! Only annoying aspect was that the supplied charger cable stopped working after a day, but I had plenty others laying around. Overall, a very gratifying experience, and now I have 5G access. Tip: If you utilize 2FA for some of your Apps; if they permit, set up the option of BOTH a phone number & an email...from laptop, in case you lose your phone.","R22406JQ8K34P8",,,,,,,,,,"4","Phone Excellent - Cheap Cable NSG","https://www.amazon.com/gp/customer-reviews/R22406JQ8K34P8","Reviewed in the United States on July 18, 2024","31456","1226",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-03-10",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","64",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The product it's self was fine how ever I left specific instructions that if no one was home to leave it INSIDE the porch, it was left out in the rain and luckily the dogs did not destroy it.","R3H0XHHBWXGT8S",,,,,,,,,,,"Delivery issue","https://www.amazon.com/gp/customer-reviews/R3H0XHHBWXGT8S","Reviewed in the United States on March 10, 2025","31456","1226",,,"Size: 64GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-04-18",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","65",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","It’s amazing","R20E9H6EKO80Z5",,,,,,,,,,,"I love it","https://www.amazon.com/gp/customer-reviews/R20E9H6EKO80Z5","Reviewed in the United States on April 18, 2025","31456","1226",,,"Size: 64GB, Color: White, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","White","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-01-13",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","66",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Sure, the sound could be better, and no headphone plug... My Motorola Android was unusable -- all popups, not even affected by the antivirus program. This is a quality upgrade to the Androids I've had. It was worth it to embark on a new learning curve even with all the Apple accounts to deal with. The fact that it's a refurbished phone seems irrelevant. (Addendum 2/11/25: I found that you can buy an inexpensive adaptor for headphones and that the sound quality is better than the speaker.)","R3FRYRW5XJFM6E",,,,,,,,,,,"Good value","https://www.amazon.com/gp/customer-reviews/R3FRYRW5XJFM6E","Reviewed in the United States on January 13, 2025","31456","1226",,,"Size: 128GB, Color: Black, Service Provider: AT&amp;T, Product grade: Renewed","B08PP5MSVB","Size","128GB","Color","Black","Service Provider","AT&amp;T","Product grade","Renewed"
"United States",,"2025-03-06",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","67",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","the device is in good condition, but I am not sure why the IMEI number is not validating","RAYGTZF4N2T1T",,,,,,,,,,,"IMEI number is not able to validate","https://www.amazon.com/gp/customer-reviews/RAYGTZF4N2T1T","Reviewed in the United States on March 6, 2025","31456","1226",,,"Size: 64GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-04-06",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","68",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Perfect.","RETPGX6SO3VVN",,,,,,,,,,,"Perfect","https://www.amazon.com/gp/customer-reviews/RETPGX6SO3VVN","Reviewed in the United States on April 6, 2025","31456","1226",,,"Size: 64GB, Color: Red, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","Red","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-02-21",,"fourStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","69",,,"B08PP5MSVB","B08PP5MSVB","4","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Almost looks new , has. A simple single scratch on the screen and it doesn’t have that of a good sound it also has scratches on the edges","R3V0IEKADXJRSB",,,,,,,,,,,"Good but decent sound quality","https://www.amazon.com/gp/customer-reviews/R3V0IEKADXJRSB","Reviewed in the United States on February 21, 2025","31456","1226",,,"Size: 64GB, Color: Green, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","Green","Service Provider","Unlocked","Product grade","Renewed"
