model,ratingScore,date,full_review_text,sentiment_score,final_topic
iphone 13,1,2025-06-18,"Phone keyboard was broken when I received it. Some letters worked some didn’t. I received the phone. It looked fine, but when I tried using the keyboard, it hardly worked so I took it to the Apple Store and they diagnosed it and said that the screen needed completely changed that the sensors were bad. I would like to know where my refund is at.",-1,Phone Functionality & Defects
iphone 13,1,2025-07-10,No customer service!. Got phone and when turned on it said there was water in charging port! Shipped back 2 days later and now has been 2 weeks and still no refund or replacement! Cannot find a contact number to call anyone to figure out what is going on.,-1,Phone Functionality & Defects
iphone 13,1,2025-05-23,"Cosmetic and Battery Damage. This refurbished phone was advertised as ""Excellent Condition,"" but it fell short. It arrived with scratches on the metal frame and around the camera, plus a chip on the camera lens that affects photo quality. The battery health is at 76%, which means it barely lasts a day with normal use. Functionally it works, but the condition is nowhere near what was promised. Disappointed and would not recommend based on this listing.",-1,Screen & Cosmetic Condition
iphone 13,1,2025-06-14,Terrible. I got this phone in April and at first it was good until June 9th it started turning off randomly and it was whatever until it started turning off more and once it turned on it was saying 1 percent and it kept cutting off every minute and Today June 13th it started doing the boot loop where the apple logo appears and then goes away so don’t order this phone,-1,Battery Life & Charging
iphone 13,1,2025-05-24,"Screen problems right out of box.. Screen problems right out of the box. Dims and flickers horribly even with auto brightness off. Changing the brightness tone sometimes doesn’t work and if it does, it triggers the screen to start flashing and sometimes not come on for a while. Tried contacting them and weren’t very helpful, if it weren’t for the screen issues and battery health coming to me at 87%, the quality would be amazing.",-1,Battery Life & Charging
iphone 13,1,2025-06-30,Defective call audio!. I purchased this device in “excellent” condition. However… The device appears to have been refurbished improperly. Call audio is consistently defective despite clean recordings in other apps. Issue suggests a damaged or poorly repaired microphone or internal audio component. Not suitable for reliable phone use.,-1,Battery Life & Charging
iphone 13,1,2025-02-27,"Scam. Zero stars this is a scam! I understand it's renewed or a used phone but being marked as ""excellent condition"" is a complete lie and false product advertising. the phone that arrived is completely unacceptable. The glass is intact but scratched, the trim is very badly scratched and dented on all sides, the trim and glass around the cameras is completely scratched and chipped away. best of all the phone has 67% max battery life and completely died form 38% in one hour! when i went to charge it, THE FREAKING CHARGING PORT DOES NOT WORK!!!!! (Yes tried multiple blocks and cords including the one supplied) thank god wireless charging works so i can atleast get all my info off the device before i return it. Writing this review from my other phone. Please whatever you do... DO NOT BUY. DO NOT BUY. DO NOT BUY.",-1,Phone Functionality & Defects
iphone 13,1,2024-10-26,"DO NOT PURCHASE, BLACKLISTED PHONE. If i could rate this less than a star is would, the fact that the seller is selling stolen and blacklisted phones is illegal and so wrongful. I had purchased this iphone 13 in hopes of a good experience and got everything but that. Within the two days that i had the phone id gotten many texts from my phone carrier saying “unpaid device usage” where eventually my phone number got blocked and suspended. I didn’t understand what that meant until i’d called my phone carrier to figure this situation out and i’d been told the phone is black listed and stolen which the seller has been 100% apart of. I don’t want to imagine how much money they have acquired from customers hoping to have a renewed phone that is free without issues. Please DO NOT PURCHASE FROM THIS SELLER AND CALL AMAZON TO REPORT THEM. It is a criminal offense to be selling stolen/lost cellphones and i hope they get prosecuted to the full extent.",-1,Phone Functionality & Defects
iphone 13,1,2025-07-07,"Buyer BEWARE. One of the 3 was sim locked, the other had a degraded battery, and the third I couldn't even set it up due to some screen setup where you had to double tap to navigate and that didn't even work. No way these are ""refurbed""",-1,Phone Functionality & Defects
iphone 13,1,2025-04-29,"Terrible quality control. Terrible! Do not buy refurbished from Amazon. I got an iPhone 13 and the speaker was busted. So I ordered a replacement one and everything seemed to be working fine so I transferred by number over. Then later that same day the screen stopped responding and now I’m unable to slide to even get into the phone. I wish I hadn’t transferred my number, now it’s going to be extra annoying. How did these get by their quality control? Get your phone from Best Buy or some place that has quality control certifications.",-1,Phone Functionality & Defects
iphone 13,1,2025-04-24,"NOT UNLOCKED=NOT ABLE TO USE ANY SERVICE PROVIDER. Ugh, this phone was a total disaster! It was listed as ""excellent condition,"" but when I unboxed it, the phone was all scratched up. That's not even the worst part I CANT EVEN USE IT – I tried to switch it to my GCI Sim card, but the phone hasn't been paid off. It's locked to AT&T only.I even tried to manually unlock it through the AT&T website but no luck since it's still under contract. Seriously, it's been a complete nightmare. Don't buy it!",-1,Phone Functionality & Defects
iphone 13,1,2025-04-29,"DO NOT BUY, Don't disregard the bad and good reviews. DO NOT BUY!! IT IS A SCAM I thought I was gonna get a good deal but it's far from truth. I thought I was fine because there wasn't as many bad reviews and more good. Please don't buy the iPhone I got was good condition and it had some Knicks and scratches but I didn't care but the problem os the screen and battery aren't real iphone parts. I suggest not to get it since Apple won't take if it doesn't have actual Apple parts.",-1,Battery Life & Charging
iphone 13,1,2025-06-26,"Bad deal. Phone looked OK however, battery health only 76%? Now I need to buy a new battery at 90 bucks. You are better off just buying a new phone. I would think refurbished would include a good battery.",-1,Seller & Carrier Unlockability
iphone 13,1,2025-07-01,"Bad. The phone arrived with 83% battery. I went to Apple to replace the battery, they checked it, and it had water in it. I don't recommend it. The phone was for my mother who was coming to visit.",-1,Seller & Carrier Unlockability
iphone 13,1,2025-07-08,Didn't work.. Didn't work. I bought 2 renewed phones from Amazon and neither of them worked. Got one that worked from a different vendor. I don't plan to buy any renewed apple products from Amazon in the future.,-1,Phone Functionality & Defects
iphone 13,1,2025-06-03,"Worked just for 3 months. I bought this phone for my daughter, after 3 months it stop working outside the WiFi area.We took it everywhere to fix it but nobody could fix the problem and then we took it to the apple store even they said the problem is in the phone. When i contacted them they said, that they can’t help.",-1,Phone Functionality & Defects
iphone 13,1,2025-06-27,"Dont trust the battery. Phone looked perfect on the outside, but sadly it was a complete lie that the phone battery was in good order. My 5 year old iphone 12 has a better battery performance that this product.",-1,Seller & Carrier Unlockability
iphone 13,1,2025-01-08,"Terrible Refurbished phone. DO NOT BUY. BETTER OFF BUYING A NEW PHONE. I received this product in late October. It started with the screen being a bit slow with reaction time to touch. About a month later it wouldn't charge properly. I wanted to give it the benefit of the doubt and see if the problem would disappear because returning is such a hassle and I was afraid the seller would have a problem with it. Ultimately, the screen ended up completely falling out and cracked. I returned it about two weeks ago, and the seller messaged me saying that it could not be accepted because it was cracked in my possession. I told them that there were problems with the phone and that the screen fell off clearly due to improper refurbishing. They insisted on this being my fault and said I should have returned it from the start. This rude response shows how much they care for their customers. WASTE OF MONEY.",-1,Phone Functionality & Defects
iphone 13,1,2025-06-07,System glitch. I need the seller to contact me because the phone I ordered was defective. It glitched every time I would attempt to set up the phone. I sent it back a month ago. Amazon has confirmed the pick up and shipping to the seller but i have not revived a refund. Please send me my money back.,-1,Phone Functionality & Defects
iphone 13,1,2025-07-14,Absolutely AWFUL.. Phone had issues when we got it. Now it won’t even charge. I know this is refurbished but I’m paying decent money for a phone that barely worked when bought. Would NEVER buy again.,-1,Battery Life & Charging
iphone 13,1,2025-05-27,"Refurbished?. Phone arrived already displaying a message it needed Apple service. Obviously, no one checked the phone prior to shipping. Then I was informed a replacement would not be sent. My only option was to return and order another. Not taking a chance on a second faulty phone. Bought one from Apple.",-1,Phone Functionality & Defects
iphone 13,1,2025-06-16,False advertising under excellent condition. The phone is in good shape but when I transferred my eSIM to iphone 13 it restarted and unresponsive! It’s stuck to hello screen and phone stared to heat up. I can’t use my old phone since everything transferred to iPhone 13. This is such a hassle and not worth it at all!,-1,Battery Life & Charging
iphone 13,1,2025-05-22,Poor quality control. I would never call this excellent condition it has a small crack in lower part of the screen and is scratched on all 4 corners. Also battery says 85 life. On top of that doesn't come with proper cable just comes with crappy USB power cord. Doesn't work for data transfer,-1,Battery Life & Charging
iphone 13,1,2025-06-13,"Defective - Avoid at all costs!. We bought this phone at the end of March, but it stopped recognizing the e-sim card from the carrier within weeks - so no signal, phone or texts. Run fast from this seller. The resolution process was also horrible, and we only got half of our money back from this defective phone.",-1,Phone Functionality & Defects
iphone 13,1,2025-04-26,"Terrible battery life readings. I just purchased a renewed iPhone 13 with an excellent Aplus rating from Amazon. To find out the phone has a battery retention life of 84%. This is unacceptable for for tha money I paid for and excellent rating Amazon gives it! This was for my daughter, my own IPhone 13 has a 93% battery retention life and I have used it a lot! I’m not satisfied with this purchase.",-1,Screen & Cosmetic Condition
iphone 13,1,2025-05-26,"Phone locked by carrier after return policy expired.. *Phones are sold thru multiple companies, our problem phone was sold through Bontend Company. Phone looked and worked great. After the 90 day return window, TMobile locked the device and stated the original owner didn't pay off the device and the phone should not have been resold as a refurbished phone. Bontend Company refused to replace or refund because it was passed their refund policy date.",-1,Phone Functionality & Defects
iphone 13,1,2025-06-30,Was sold w bad battery. Very bad quality had to replace battery it came with a bad battery I paid 340 plus another 120 to replace battery in the views did say nothing about battery was bad,-1,Seller & Carrier Unlockability
iphone 13,1,2025-06-05,"Very disappointed. The phone didn’t work. My 13 year old daughter was so excited to get this phone. She bought it with her own money and we tried everything but the phone wouldn’t activate. We couldn’t set it up, transfer from her existing phone or from iCloud. Very disappointing.",-1,Phone Functionality & Defects
iphone 13,1,2025-06-19,"misleading about the product and the refund by to the customer.. the iPhone did not work. i can't get my refund., form amazon. i need to be refunded you have the iPhone sine last month. very poor service from amazon. do not order.",-1,Phone Functionality & Defects
iphone 13,1,2025-07-10,Damaged. Unfortunately the phone was cracked and the battery life was horrific it would go from a full charge to dead in 5 minutes. Also the screen was jumpy and would glitch,-1,Battery Life & Charging
iphone 13,1,2025-02-28,"BATTERY HEALTH 80%. First I pull it out of the packaging and everything seems good. I look closer at the iPhone and it is covered in dinks and scratch’s on the metal corners. This wouldn’t be a problem if I didn’t select the best condition. Ok moving on setting it up, after I transfer all my data from my old phone I go to check the battery health assuming they changed the battery as most companies do when selling refurbished/renewed phones. BATTERY HEALTH 80%. That means the battery in this iPhone 13 has beeb recharged fully 500 times indicating it is not a new battery. I would highly recommend buying from a phone refurbishing company that you know will give actually renewed/refurbished phones. Easy one star.",-1,Screen & Cosmetic Condition
iphone 13,1,2024-08-16,"Ineffective charger port. Came home from work in hopes to start up a new phone because my current phone is giving me issues where it just turns off and the camera was messed up so I had no problem buying a new phone so I can switch this one out so as I came home today I of course, am taking a long time with this software update on the iPhone 13 product red phone but there seems to be one major issue is the charging port. It’s acting like it does not want to charge and that is a major no-no like I’ve tried it on several different phones and it charges my other ones so it’s , acting like it wants to charge when it wants to so hopefully this will not be effective where the port where you put the charger in is messed up and hopefully I will not have to get my money back but as of now I am not satisfied and it takes forever to update",-1,Battery Life & Charging
iphone 13,1,2025-06-18,"Not as expected. This item was sold by amazon.com and I was told an excellent condition. However, the phone came with sratches and packing is poor and simple. The battery only 84% max capacity.",-1,Seller & Carrier Unlockability
iphone 13,1,2025-04-15,"Black screen of death. Purchased back in October 2024 and device worked fine until about a few days ago. Screen randomly went black after I left it sitting on my table for maybe 5 minutes and then it wouldn't turn on again. Connects to computer fine, and makes noise like vibration from ringer and sound when plugging in, etc. Never dropped. After multiple hard resets, updates, and finally restores through itunes, no luck. Taking it to Apple tomorrow, was quoted over the phone that if they aren't able to resolve it i'll likely need to purchase a new phone. Cannot recommend.",-1,Phone Functionality & Defects
iphone 13,1,2025-04-29,"Good luck getting a refund on a defective product. Buyer beware! The iPhone I received could not be charged with a cable so I sent it back for a refund. A month of stringing me along saying it's ""processing"" until it finally said my refund could not be processed with no explanation despite showing they received the item. I had to call Amazon to finally get my money back. I will never buy a used phone from Amazon again.",-1,Phone Functionality & Defects
iphone 13,1,2025-06-19,BUYER BE WARE!!!!. BUYER BE WARE!!!! After I loaded the iPhone with my daughter’s data all our Apple devices began to freeze. I believe this seller is a hoax to steel personal data,-1,Phone Functionality & Defects
iphone 13,1,2024-12-30,"Rip off. I'm extremely disappointed. I bought this as a Christmas gift for my 13 year old daughter and as soon as we turned it on and tried to do the setup it would not work. We forced reset it multiple times to no avail. I could not to wait for it to be approved for a refund and possibly not get my money back or having to pay a ""refund fee"" because as I said it was supposed to be a Christmas present .I struggled for weeks trying to save money up to get this for her and was ripped off. Took it to Apple store and turns out it was refurbished with parts that do not belong in an iPhone. So I'm not out of over $300. Please do better. I wouldn't have been so upset had I not found out that the wrong parts were used.",-1,Phone Functionality & Defects
iphone 13,1,2025-07-11,"NO RECOMIENDO/ I DO NOT RECOMMEND. -NO COMPRENN !! LLEGAN LOS TELÉFONOS TODOS RAYADOS Y SUCIOS, PÉSIMO NO RECOMIENDO - DO NOT BUY!! THE PHONES ARRIVE ALL SCRATCHED AND DIRTY, TERRIBLE, I DO NOT RECOMMEND",-1,Seller & Carrier Unlockability
iphone 13,1,2025-06-26,Broken phone never came on. Very frustrating. Disappointed. Received phone and it never came on . So upset I had to return. It was a gift. And they couldn’t even enjoy there birthday . Very angry!!! I,-1,Phone Functionality & Defects
iphone 13,1,2024-07-17,"Total SCAM !!!. Unwary clients please don't buy these ""renewed"" products which description leads (or better tricks) you to think that you are buying an ""as new"" refurbished product (nothing like buying these directly from Apple). Truth is that these resellers lure you to think you're making a good decision because they willfully omit to disclose the actual item condition. Screen was defectively replaced and battery condition is only 86%. I have another iPhone 13 Pro with 3 years of HEAVY use and battery is 83%, so the item we bought is far from ""renewed excellent"" condition. Once you have paid they tell you “please return item” for total refund but when you are in another country situation is totally different and you may incur in further costs & risks, so you become “ANOTHER VICTIM” of these merchants, with no consequence from Amazon. Never again will I buy one of these excellent ""renewed"" Apple items from Amazon, since they have failed to control what their resellers actually deliver to their faithfull Amazon clients-buyers.",-1,Phone Functionality & Defects
iphone 13,1,2025-05-28,"Not in excellent condition. I ordered refurbished ""excellent"" condition. The charging port is full of grime. Grime around camera and every crevice. Has small dent and scuff on bottom corner. It says no marks visible from 12in away. I can see the damage from from 5 feet away. Not happy",-1,Screen & Cosmetic Condition
iphone 13,1,2025-04-27,"Doesn't last a year. I bought on May 10th, 2024. It worked great until it completely stopped charging yesterday April 27th. Even though I bought the excellent condition version and its been under a year, Amazon customer service won't provide any assistance in terms of exchange or refund. Wouldn't recommend buying an Amazon refurbished phone unless you get a protection plan or are okay with a phone life of only 1 year.",-1,Phone Functionality & Defects
iphone 13,1,2025-04-25,"Horrible quality, do not buy!!!!!. 0 stars, the phone battery life is at 88%, the back camera lenses are completely scratched and destroyed, and the screen is not original it’s a really cheep one, I would not recommend unless ur in real desperate need or just don’t wanna spend a lot of money, either way u can still find a way better quality phone and cheep on facebook marketplace, walmart, target or Costco",-1,Battery Life & Charging
iphone 13,1,2024-05-18,"Damaged. The phone arrived with many dents and scratches even though I chose the ""excellent"" condition option. But that's not what makes me write this review, from the first uses I noticed problems with the battery, it came with 84% battery life but I didn't care much until now because at this point it is completely unusable. It has only been 3 months of use and the battery life has already dropped to 73%. Suddenly it turns off even when it has 70% battery and now two days ago out of nowhere the screen became detached from the rest of the phone and it overheats every time I turn it on. It should be noted that I never dropped it or caused any damage, this is directly related to the inflation of the battery. I'm really sad and disappointed in this product as most of the reviews here seemed to be positive, I hope I can return it anyway.",-1,Battery Life & Charging
iphone 13,1,2025-04-04,"Renewed? I don't think so.. Issue after issue! Phone restarts 2-3 times an hour. Bluetooth does not work most of the time. Wifi turns off and ""greys out"" so it can't be turned on without another restart. Battery life is horrible. Last but not least, SOS on cell service most of the time - my last Iphone 11 did not have this issue and was used in the same setting as this phone. Would have preferred to contact the vendor instead of leaving a bad review but did not see that option.",-1,Phone Functionality & Defects
iphone 13,1,2025-06-11,"Battery Degraded. Phone arrived in great looking condition. After I turned it on and got it set up, I checked the battery health. The battery health says it is “seriously degraded” and said the battery needed to be replaced which is another high cost.",-1,Seller & Carrier Unlockability
iphone 13,1,2025-02-16,Horrible customer service. They sent us a phone that does not charge properly and then started saying there was liquid in the charging port when it wasn't even near liquid. Customer Service would not listen kept saying it had to have liquid in it when it didn't and wouldn't even acknowledge it was having charging issues from the start. I ended having to pay another $100 for a local place to fix this phone and they said there was not anything showing there was liquid in the charging port it and they also told me the battery in it was not a good one. This was supposed to be in excellent condition and obviously was not,-1,Phone Functionality & Defects
iphone 13,1,2025-05-09,"Not reset, error measages. Received a phone that was not reset. Also had error messages for battery and display not installed corrected. While it was not associated with an Apple ID, you could not reset it and remove the apps already installed. Tried to finish the repair as instructed and got error messages. Did not feel comfortable putting my information to it and returned it.",-1,Phone Functionality & Defects
iphone 13,1,2025-04-04,"Advertised as premium refurbished - not at all. I would not buy from the seller again. They advertised this phone as a premium refurbished. There are clear scratch marks on the casings in multiple locations. Furthermore, you can tell that the screen is not the original iPhone screen, it’s slightly indented compared to the normal screen and too shiny. I attempted to put a glass cover on the screen, and it wouldn’t even lay flat because the screen is indented. I’m returning this because this is absolutely not the quality that was advertised.",-1,Screen & Cosmetic Condition
iphone 13,1,2025-04-19,Useless phone after 90 days of minimal usage. I give this phone as a Christmas present to my dad in December 2024. After 3 months of minimal usage (my dad is an elderly man that uses his phone mostly for messaging purposes) of the touchscreen is not working correctly. The phone showed notifications about not being able to recognize if the screen is an original Apple part. This phone is NOT fully functional and is NOT meeting the quality standards. Pretty hard to use an iPhone without a touchscreen feature right?,-1,Battery Life & Charging
iphone 13,1,2025-06-27,"Battery drains quickly. Battery drains really quickly,after a month of having it started to turn off randomly and battery would change from 10 to 70.Now the sim is not working.",-1,Battery Life & Charging
iphone 13,1,2025-05-29,Proceed with caution. This phones functionality us below average.. it does not respond some some touches and the quality of hearing or being heard sucks… you have to be on speaker to be heard and understood…. Highly disappointed in this phone!!,-1,Battery Life & Charging
iphone 13,1,2025-04-18,"Would not recommend…broke only a few days in. We ordered the phone and were impressed by the condition it was in. However 3 days after we had set it up, the charging port stopped working entirely. The phone had not been dropped or damaged in any way, in fact we had gotten a heavy duty case just to make sure it suffered no damage or scratches. Since we couldn’t get the phone to work anymore, we returned it and still haven’t been issued a refund. It has been a very disappointing experience.",-1,Phone Functionality & Defects
iphone 13,1,2025-06-12,Does not have apple parts on it.. DO NOT BUY!!! I can’t hear out of the speaker so every call has to be put on speakerphone. It freezes up constantly. The screen isn’t even an apple screen it chips off & looks very cheaply made.,-1,Battery Life & Charging
iphone 13,1,2025-05-27,Bad product and service. This company will not offer any support beyond a 10 percent refund when something goes wrong with a phone you JUST purchased so I would NOT recommend them. It’s not worth the money saved if the device doesn’t even work properly,-1,Phone Functionality & Defects
iphone 13 pro,3,2025-07-14,"Could have been better. I like the phone but it my problem is that it's battery health is at 88%, the scratches on the phone screen is in fact noticeable. I'm a little disappointed but I'm grateful.",-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-06-24,Random black outs. Why did you pick this product vs others?: The phone looks good and feels good.Didnt see any scratches…I waited a couple months before writing this review to see if the issue persists and it did. The issue being that the phone will restart itself or turn off randomly. I have experienced this since day 1. The battery health was at 100 so idk. But otherwise everything else is good. I wish my phone would stop randomly shutting off tho,-1,Battery Life & Charging
iphone 13 pro,3,2024-12-11,"Packaging is terrible.. I ordered a sapphire blue Iphone 13 Pro with 1TB storage in renewed Excellent condition. The product was shipped and arrived quickly which was nice to see however it was shipped loosely inside of an oversized and flimsy android box with a big android logo on it. This was initially worrysome as I did not order an android phone however upon further inspection I did recieve the phone I ordered. The phone in the box does not appear to be damaged however I will not be able to test functionality until christmas comes around. My main complaint as of now is the packaging. The product I ordered is an expensive product and was shipped loose in an oversized box only to be protected by a ziploc bag it was also inside of. The big green android stamp on the flimsy box as well as the warehouse sticker on the back of the phone make a wonderful and expensive gift look haphazard and give off a ""cheap ebay warehouse"" vibe. After I purchase an empty iphone box, clean, and repackage the item and then test functionality on christmas. I will update my review. TlDR: First impressions matter a lot. Shipping an expensive premium item loose in a flimsy mislabeled box, tarnishes the excitement which is expected from opening such an item.",-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-05-29,"Good, but not perfect. Would have expected it to be better.. For the most part its brand new. There is however a minor DEEP scratch on the screen. I figured a renewed phone would have had the screen replaced. A bit disappointed, considering renewed is another term for refurbished and the main appeal to any phone is the screen and it's got a deep distracting scratch in it. Otherwise, it's a good phone. The scratch isn't really noticeable unless the screen is off, or there is a dark picture on it.",-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-06-29,"Battery life only 84%. The phone wAs delivered to the wrong address, had to spend the afternoon tracking it down. The phone battery is only 84%. The screen has 3 scratches on the front. I would not order again.",-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-04-17,"It works good but screen have lil cracks. Phone works great so far however I did click excellent condition so was expecting ah lil more when came to view of the phone it had scratches all over the phone they had put a screen protector to hide the lil cracks on the screen it was dusty around the back lenses and also in the charging area. It did came with a USB charger however. I did ordered the sierra blue. According to the condition you pick eg Excellent,Good or Acceptable you pay more so I was expecting more since I click Excellent and paid more. However at least the phone works great battery came with 73% battery health.",-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-05-22,"Battery condition in 3 months.Aesthetically the 10/10 came cell, however I cannot say the same about the battery since after using it for just 3 months the battery went from 83%, 79%.(Totally lowering your autonomy in the day to day).Previously I had an iPhone XS and went from 88% to 79% in 4 years.",-1,Seller & Carrier Unlockability
iphone 13 pro,3,2024-02-12,"End product was good, but a hassle. I’ve bought refurbished phones before and not had an issue, but this was my first time using Amazon Renewed. The first phone came and had 100% battery which I was happy about, but there was a crack in the lower left corner. Disappointing, but I returned it and bought another from Amazon Renewed. The second phone had 85% battery health, which is still good, and it works perfectly. The reason I’m giving it 3 stars is the way they dragged their feet giving me my refund. I returned it, it showed it arrived at their facility on January 12, and they kept pushing out my refund date which was aggravating because now I had two phones on my credit card bill. I contacted them on Jan 28 and they told me not to worry, I’d have my refund by February 17. I said absolutely not, they had better refund me by the end of the month, or I was going to dispute the charge. The guy chatting with me reassured me I’d get my money by February 17 and I went in circles with him on this, with us both stating the same thing over again. I ended it by telling him to tell his supervisor (who he had contacted to find out about the refund), that if I wasn’t refunded by Jan 31, I would be disputing it. I had the refund by the next day. So that was a pain and started to make me feel like it was a scam. It all turned out well, but they did not make the process easy. Supposedly they have to have received it AND processed the return for me to be refunded, but it was a ridiculous amount of time and should have been done long before. That being said, I’m happily typing this review from the second phone I bought from them and it’s in great condition.",-1,Phone Functionality & Defects
iphone 13 pro,3,2025-06-12,"Not so “excellent” condition. Scratched screen and dirty.. Functional and all, but the screen is scratched badly. Speaker holes at the bottom are full of some strangers gunk. Not the cleanest item despite “excellent” condition. But it works.",-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-06-08,82%battery.Telephone status very good in general.But battery came in 82%.They don't say it at the time of purchase,-1,Seller & Carrier Unlockability
iphone 13 pro,3,2025-07-14,Improve.Good cell phone does not come with much battery only reached 86%,-1,Seller & Carrier Unlockability
iphone 13 pro,3,2025-06-26,IPHONE ease. Why did you pick this product vs others?: Replacement Value for money: Good value Ease of setup: Transfer is seamless,-1,Phone Functionality & Defects
iphone 13 pro,3,2025-06-27,It’s good for the most part. Faulty camera it’s shaking alot but the battery health is good,-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-01-17,"Real Unlocked IPhone/ Poor aftermarket screen that is not responsive. it is a real iPhone, which was my first concern when ordering a device from Amazon. It’s refurbished and everything described as true to form memory color model. The device works as expected for a refurbished phone battery. Life is probably not 100% but it’s pretty good. I would give it 3.5 stars but you can’t do halves on Amazon. I give it that because the screen is an aftermarket replace screen. It’s raised up higher than a regular iPhone screen, which would be fine but the screen sensitivity is very low. It almost doesn’t respond to your fingers in a lot of cases and a few place, a screen protector on there that makes it a lot worse. This affects you when trying to scroll through social media play games or even type out text sometimes you’ll hit the letter multiple times and it will not respond and put the letter in not a major deal. Just mildly inconvenient and extremely aggravating, but it is again a refurbished device.",-1,Battery Life & Charging
iphone 13 pro,3,2025-04-22,State of health. Got the phone (excellent condition) no noticeable scratches. After its all set up i noticed my battery dropping really fast on low load. I then checked the battery health which was 81%!! For context my I phone 8 that I switched from new has a state of health of 79%... I had my 8 since new and i know I am m buying used but it would be nice to see what actually battery health of phone i am actually buying.,-1,Seller & Carrier Unlockability
iphone 13 pro,3,2025-05-16,Not the greatest. Bought this blindly after seeing mixed reviews. The battery is at 86% and everything seemed good until it came to the screen. Screen is lifting up a bit near the top of the phone. Cameras seem to be in tact but that’s also because I haven’t tested them much. But other than the screen everything seems okay. For the price this shouldn’t have been an issue considering I ordered excellent condition.,-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-05-15,No eSIM. Works perfectly and looks great. Didn’t have any scratches. Kind of disappointed that the phone arrived with no eSIM compatibility. It makes me wonder if this is really an original iPhone 13 Pro because those do have eSIM compatibility. I wonder what the seller did?,-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-04-02,"Looks pretty but the battery is trash.. The phone looks nice, the screen and case are free of scratches and dents. The battery life is poor though, 75%. Doesn't hold a charge all day like it should. I'll have to decide if I want to return it or just replace the battery. I know that buying refurbished can be a gamble, I've bought many refurbished/renewed electronics but I've never bought one with such a poor quality battery.",-1,Battery Life & Charging
iphone 13 pro,3,2025-05-24,Battery health dissatisfied. Very disappointed with battery health al 89% and with a scratch in the lighting connector,-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-05-20,"Low battery percentage.Very low battery percentage, I was 84% but the rest of all excellent quality bought: excellent",-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-05-11,Waste time. Looks good . No visible scratches. But the battery health is just 79%. I think it’s should be more than 85% as an excellent status . Returned,-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-05-26,Personal opinion.I had problems with the team the Conerta in speaker sounds bad,-1,Battery Life & Charging
iphone 13 pro,3,2025-06-04,Battery health 80%. Was okay... 80% battery health. Expected more battery health,-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-03-14,"Not bad. Phone was in pretty good condition only a few small nicks but a case will hide them battery life was at 86% so I would not consider this a full refurbished phone. But for the price not bad. Was fully unlocked, so was able to take to my carrier and set up was a breeze. Four stars due to battery. Took the screen protector off and there was several scratches on the screen hence the 3 star rating",-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-03-26,glitches. the phone works good so far but i have 3 stars because i noticed that my phone glitches it would be a quick glitch on the screen but for RIGHT now the phone is working good other then that i do feel it alts too much for it to have glitches but hey,-1,Battery Life & Charging
iphone 13 pro,3,2024-12-08,"Battery life misrepresented. The product in many ways fit the description, but this was the second iphone I ordered and the second that did not come with the promised 90 percent battery life. I have attached screen shots showing both the percentage and the promise. Given that this was 86 percent, and the phone was in every other way as described (no visible scratches, empty, at the hello screen), I decided to keep it, and in fairness it is working well so far. The first one was in an inferior condition, with only 82 percent battery, a replacement camera part and already set up for a different user (which turned out to be convenient because I could check the battery level immediately). Be prepared to order multiple phones before you get one you like.",-1,Seller & Carrier Unlockability
iphone 13 pro,3,2025-04-25,Okay. I dont think it came with factory screen. The color balance were way off.,-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-04-24,"Not bad, but.... Not bad. It has some dents in the steel rim around the screen and the battery has a maximum capacity of 87%. However, it's a good product considering the price.",-1,Seller & Carrier Unlockability
iphone 13 pro,3,2025-04-11,Poor battery health…. The phone is in great physical condition and working great…..except for the battery. The poor battery health required the purchase of a replacement. Cost was $129 plus tax. Disappointed in the refurbishing business.,-1,Seller & Carrier Unlockability
iphone 13 pro,3,2024-03-22,"Great except for the battery. I wanted to upgrade my iPhone 11 due to the fact that the battery was slowly dying. At 82% and the amount of phone time I have in the day, 82% wasn’t cutting it. So then I ordered this phone mostly for a better battery and better pictures. Well it takes better pictures and has a better screen (which I don’t really care about ). When I checked the battery percentage, it was the exact same as my iPhone 11, at 82%. It’s should last longer than my iPhone 11 at the same percentage, but it doesn’t seem to be. I still need to charge it by evening time. I don’t know whether to return the phone and try to get a better percentage battery or just to splurge another hundred dollars and get somebody to replace it for me. Right now , the place that I go to does not have one in stock. It took an hour for my eSIM to be transferred onto the new phone (couldn’t use the physical card) as well. I’m leaning towards just getting a new battery for my iPhone iPhone 11 and returning this one as there doesn’t seem to be a huge difference between the phones.",-1,Battery Life & Charging
